OBJECTID,Parcel,vacant_land_flag,excise_nbr,gross_sale_price,document_date,GlobalID,prop_use_code,ShapeSTArea,ShapeSTLength
42098,55102.1602,N,201917167,418686,2019/11/07 08:00:00+00,{510598AF-BEA3-4F22-BE0A-A8B472316D0B},11,6318.69416818187,346.626670891606
42099,56333.0603,N,201917249,256000,2019/11/08 08:00:00+00,{5363AE7D-D2D4-4511-AFD7-01EA6BDF5C03},11,11900.072835022,450.006652445456
42100,34063.4405,N,201917252,315000,2019/11/08 08:00:00+00,{540EB934-E883-4357-8FAB-D42607372A66},11,8895.52833866989,376.958044196764
42101,26244.2413,N,201917154,319900,2019/11/07 08:00:00+00,{5B4D03A4-D27B-4B67-8129-B9C3433A4AAC},11,7231.57451753905,361.053762079045
42102,35243.0745,N,201917234,309000,2019/11/05 08:00:00+00,{5CB6E0C7-DAF5-4D87-B6D6-2D5FC4416321},12,11210.4926624264,436.091409873876
42103,25121.0210,Y,201917166,5000,2019/11/08 08:00:00+00,{600CEE47-25C2-4594-9B51-C5CA077E5C3A},91,3000.14425880538,290.014130533945
42104,26351.1001,N,201917241,252000,2019/11/07 08:00:00+00,{617B62DA-0907-4BDE-86B6-3DF077D96215},11,7497.08864093509,356.310687018665
42105,06092.9002,Y,201917222,75000,2019/10/26 08:00:00+00,{64704190-F0CD-451E-98AF-C3EFADF66215},91,44383.7701521589,893.958271246287
42106,36304.1424,N,201917236,175000,2019/10/23 08:00:00+00,{649BD1C1-BD9F-4DDF-BA88-56F6D6D4E733},11,7680.00410130309,376.000238825143
42107,45352.0314,Y,201917133,245000,2019/11/04 08:00:00+00,{69F4977D-BF4E-4588-A2B8-DCFB1C711713},91,194520.287407161,1937.18260368376
42108,25131.2006,N,201917247,88000,2019/11/12 08:00:00+00,{6CA32E14-EC8A-451A-83AD-91532D198930},11,7050.90906324047,382.036708552225
42109,43344.9014,Y,201917142,197725,2019/10/14 08:00:00+00,{6CBBA358-509C-444F-9A39-E04437B4A458},83,3496730.36232182,7918.63367074088
42110,36313.2505,N,201917244,230000,2019/11/08 08:00:00+00,{6D4133DD-9ACC-413A-BBAA-BF856B21DDEA},11,6179.054555387,347.261261407102
