OBJECTID,Parcel,vacant_land_flag,excise_nbr,gross_sale_price,document_date,GlobalID,prop_use_code,SHAPESTArea,SHAPESTLength
13987,45223.2702,Y,201719125,238400,2017/12/11 08:00:00+00,{508B56AE-F62E-49AB-90AC-7252F9AB3E62},91,10962.7024618273,435.690944727578
13988,34071.2716,Y,201719103,362009,2017/12/11 08:00:00+00,{02C19DA0-6F6A-4AD7-B0FE-B5C20BB11B1A},11,8253.19746266928,373.933022863034
13989,35242.2432,N,201719148,175000,2017/12/07 08:00:00+00,{D56334E1-75D1-41AF-8654-03655ADE4D3C},11,8249.92344614267,430.007047367683
13990,55182.5706,N,201719112,330000,2017/12/08 08:00:00+00,{C4841D9A-4952-4F82-9310-0D320B373B29},12,12026.6456119072,473.044618012796
13991,24181.1511,Y,201719101,335000,2017/12/05 08:00:00+00,{F2C30137-996D-4CBE-941A-5CAC00FCADC4},,10046.4349837895,427.054881965882
13992,55082.3103,Y,201719102,213888,2017/12/11 08:00:00+00,{27A5267C-1201-42C5-8C7C-B3E4AB589784},11,7222.13533759106,352.219889645707
13993,45164.0561,N,201717152,141500,2017/10/30 08:00:00+00,{AC03A947-11C2-431F-A98E-A6BCA3F0E895},11,7274.82199005087,391.000330877408
13994,45213.2309,N,201800117,225000,2017/12/28 08:00:00+00,{6E9D1045-466D-4595-BC0A-26726BE53E40},11,11969.0840497736,450.360382161974
13995,45144.0509,N,201719196,170000,2017/12/13 08:00:00+00,{5F847721-B4C5-428D-8BC8-8EA1BDE81A1E},11,11196.0124491421,439.935284549717
13996,45154.2521,N,201800120,165000,2017/12/06 08:00:00+00,{6E2DE21C-DA93-43D4-BD5D-BFBBB281BB06},11,14720.4978024143,528.004807400461
13997,45064.1906,N,201800129,83013,2017/12/26 08:00:00+00,{4E5A53CE-BB3E-4048-A807-9E5C0CAA7EDB},11,10672.2098864594,416.003963138559
13998,45064.0812,N,201800116,55000,2017/12/27 08:00:00+00,{5221C162-04CC-4C98-A71B-83EAF1100763},91,3653.9717972154,268.43279042868
13999,55073.0464,N,201708971,459900,2017/06/14 08:00:00+00,{E3DE65B9-D956-4493-88B4-18D456E4DD84},11,36417.3177027502,817.864708983085
